date,rainfall_mm,soil_moisture_percent,humidity_percent,river_level_m,temperature_c,flood_risk
2022-02-18,94.37,21.48,92.23,6.66,24.04,1
2024-08-25,5.65,15.74,100.0,9.54,30.67,1
2024-01-14,67.47,20.58,93.95,7.57,30.15,1
2020-07-03,59.76,34.1,62.09,2.63,15.7,0
2026-09-26,80.64,29.78,70.2,10.7,21.11,1
2026-09-03,58.04,35.37,62.5,5.25,21.81,0
2025-04-17,18.71,17.31,73.6,5.25,29.33,0
2026-03-10,63.83,19.01,75.2,8.48,25.43,1
2026-04-15,25.25,37.49,60.54,2.27,13.29,0
2021-09-25,9.79,9.25,76.42,3.86,27.48,0
2025-11-06,24.86,22.8,84.39,4.7,22.16,0
2020-01-26,28.47,20.34,78.25,4.12,23.99,0
2021-11-23,33.9,47.85,73.28,7.31,20.35,0
2024-03-02,68.79,43.77,61.71,8.26,30.23,1
2021-07-06,78.61,20.06,86.89,9.27,27.78,1
2020-06-28,27.34,25.16,89.9,6.53,30.25,0
2024-08-21,8.2,29.13,77.78,4.01,25.53,0
2021-03-30,24.24,32.87,69.41,5.54,22.79,0
2020-12-11,10.43,32.33,55.91,6.99,22.97,0
2021-09-14,50.73,52.76,86.04,5.08,33.53,1
2024-03-10,23.6,56.42,74.06,3.33,30.62,0
2020-12-23,35.29,25.26,78.14,2.52,26.74,0
2026-05-03,30.46,48.71,88.97,6.15,29.7,1
2025-03-27,74.31,11.0,89.15,5.45,29.2,1
2023-02-20,30.44,16.81,70.29,1.65,30.51,0
2021-05-16,16.26,30.15,54.51,4.16,27.7,0
2022-02-03,0.91,15.04,65.75,2.26,36.39,0
2024-12-15,46.25,31.39,89.2,11.68,26.1,1
2022-10-27,27.16,29.71,76.83,4.34,26.56,0
2026-01-08,72.13,27.77,68.73,8.15,25.03,1
2021-12-30,111.02,22.61,98.18,5.7,21.1,1
2024-03-24,20.36,31.85,79.1,2.18,27.89,0
2023-07-09,30.16,21.58,66.49,5.03,21.71,0
2024-12-30,73.54,37.34,54.98,8.21,22.78,1
2023-09-23,30.46,26.49,62.47,5.9,24.09,0
2021-09-14,50.73,52.76,86.04,5.08,33.53,1
2025-08-15,155.07,32.45,91.06,8.02,33.28,1
2021-11-25,22.26,27.75,76.65,0.32,22.64,0
2021-12-03,10.05,48.08,90.43,6.11,18.96,1
2022-07-31,67.55,45.15,90.97,6.4,25.38,1
2024-05-24,75.48,30.35,86.46,7.83,25.99,1
2025-05-01,71.68,36.16,65.87,8.28,24.55,1
2026-01-20,35.31,19.72,62.87,4.98,27.45,0
2021-04-14,63.43,60.0,96.25,3.86,30.14,1
2025-09-10,24.57,31.88,79.48,4.94,29.72,0
2022-08-28,80.16,8.06,91.53,8.1,33.71,1
2026-07-28,25.93,29.33,55.21,3.3,23.54,0
2021-05-07,78.4,29.42,84.85,8.66,26.06,1
2022-10-04,29.36,55.01,94.85,2.16,31.54,1
2022-10-04,29.36,55.01,94.85,2.16,31.54,1
2023-10-12,86.84,46.71,68.73,4.65,36.1,1
2024-06-23,8.71,14.67,91.64,8.89,16.81,1
2023-09-01,20.1,23.02,78.83,2.81,16.23,0
2021-03-12,54.51,23.44,96.11,8.27,27.93,1
2024-12-27,63.76,57.8,93.69,2.59,21.85,1
2024-09-01,37.31,5.12,56.2,4.46,20.5,0
2022-08-29,24.63,45.99,95.78,4.76,21.23,1
2025-01-11,28.99,47.87,87.72,5.88,34.86,1
2021-08-04,75.94,30.81,74.51,8.15,27.65,1
2023-06-22,9.3,60.0,94.74,0.38,30.6,1
2020-03-11,21.46,34.22,66.23,5.57,31.01,0
2025-05-04,3.66,27.56,81.26,1.52,26.33,0
2020-08-16,7.16,15.03,74.17,5.69,31.9,0
2025-02-10,64.94,38.09,95.46,3.92,29.22,1
2026-02-13,17.79,46.67,67.34,4.53,32.1,0
2024-12-24,66.88,42.73,76.21,8.03,33.65,1
2023-07-11,21.62,36.84,82.69,3.75,28.91,0
2025-03-10,30.22,31.38,73.76,3.92,35.66,0
2020-04-02,14.01,25.46,70.64,5.01,32.38,0
2023-05-20,91.69,15.95,74.14,9.04,26.54,1
2026-09-17,35.51,10.48,85.44,9.18,30.9,1
2022-08-28,80.16,8.06,91.53,8.1,33.71,1
2021-12-30,111.02,22.61,98.18,5.7,21.1,1
2025-06-07,57.51,22.38,49.79,3.81,20.35,0
2022-10-08,13.64,39.52,97.54,8.01,34.35,1
2025-08-18,4.8,45.94,88.76,5.21,24.94,1
2024-09-23,72.71,7.95,87.69,6.7,21.98,1
2023-06-22,9.3,60.0,94.74,0.38,30.6,1
2020-04-06,81.33,33.56,88.42,3.17,30.46,1
2024-05-24,75.48,30.35,86.46,7.83,25.99,1
2023-04-17,35.94,28.55,75.06,1.58,19.08,0
2021-02-17,4.35,27.94,100.0,7.69,24.66,0
2021-11-27,6.75,59.36,91.37,6.68,31.27,1
2025-11-24,62.86,37.15,72.84,9.16,25.5,1
2020-04-06,81.33,33.56,88.42,3.17,30.46,1
2021-04-27,35.8,45.98,92.45,6.56,23.2,1
2024-01-14,67.47,20.58,93.95,7.57,30.15,1
2024-01-07,9.86,31.71,82.41,4.68,29.08,0
2024-10-11,18.42,19.18,81.57,5.94,30.36,0
2026-05-28,61.51,21.94,88.36,0.78,24.77,1
2023-02-28,26.76,19.93,74.98,4.18,25.9,0
2023-09-20,76.49,22.63,91.3,3.85,25.17,1
2025-01-06,24.99,38.98,77.96,7.16,33.78,0
2023-11-15,107.59,30.01,72.63,7.53,25.62,0
2025-06-03,83.67,17.77,78.05,8.04,21.86,1
2022-10-30,28.23,29.74,76.51,5.79,38.15,0
2020-10-23,25.95,29.37,79.75,4.17,32.1,0
2025-01-01,32.15,27.65,68.37,7.49,28.48,0
2023-09-22,16.47,7.34,69.11,6.96,32.23,0
2025-12-25,14.93,32.85,80.33,4.88,26.86,0
2022-08-04,55.77,28.3,75.8,5.84,32.34,0
2025-05-11,64.94,54.98,91.67,5.25,23.1,1
2021-10-04,71.85,33.1,82.5,8.98,25.64,1
2020-03-27,5.0,30.56,85.61,3.2,26.23,0
2022-04-24,68.33,19.04,100.0,6.03,27.45,1
2025-11-24,62.86,37.15,72.84,9.16,25.5,1
2021-10-06,23.78,25.85,78.34,5.76,25.85,0
2023-10-12,86.84,46.71,68.73,4.65,36.1,1
2026-01-19,25.35,59.35,66.62,2.06,32.34,0
2022-08-28,80.16,8.06,91.53,8.1,33.71,1
2021-03-16,41.36,27.06,70.79,4.95,34.6,0
2024-06-23,8.71,14.67,91.64,8.89,16.81,1
2026-03-10,63.83,19.01,75.2,8.48,25.43,1
2021-12-30,111.02,22.61,98.18,5.7,21.1,1
2024-07-06,23.69,28.43,77.07,5.0,25.64,0
2021-08-25,62.38,34.36,85.73,5.9,36.09,1
2021-11-27,6.75,59.36,91.37,6.68,31.27,1
2020-09-13,23.94,57.55,87.5,1.38,26.7,1
2022-06-02,5.31,24.76,80.65,4.46,24.33,0
2021-06-08,28.79,33.42,59.74,3.23,29.9,0
2021-10-03,55.75,18.72,74.59,4.09,18.49,0
2020-05-27,16.88,20.37,78.6,7.31,25.93,0
2021-07-28,47.52,32.48,79.85,0.75,24.98,0
2021-08-07,16.75,29.6,66.92,2.99,19.94,0
2022-07-23,22.78,40.9,67.2,3.08,22.74,0
2023-12-14,45.29,30.01,90.38,4.54,16.75,0
2024-09-06,3.05,22.44,89.78,4.39,27.46,0
2023-01-24,40.06,45.68,91.65,5.47,31.5,1
2025-08-15,155.07,32.45,91.06,8.02,33.28,1
2020-08-13,81.77,25.93,84.67,6.31,30.24,0
2026-02-08,36.41,50.64,100.0,5.56,32.18,1
2025-06-02,9.52,34.91,84.8,3.49,21.1,0
2025-01-27,16.23,15.62,71.29,4.27,23.19,0
2023-04-12,29.74,17.85,70.2,3.18,40.0,0
2020-08-04,25.48,46.04,81.99,5.65,35.17,0
2026-07-05,14.68,32.88,93.05,9.45,31.17,1
2026-09-27,15.37,29.42,77.69,7.73,17.86,0
2025-02-25,17.96,34.39,66.2,3.07,23.25,0
2021-04-14,63.43,60.0,96.25,3.86,30.14,1
2021-07-29,26.17,30.78,66.51,3.18,25.61,0
2024-02-03,38.83,54.92,70.05,6.3,33.42,0
2020-02-10,44.27,44.52,91.06,9.2,29.37,1
2021-05-06,68.54,33.98,81.7,8.96,25.84,1
2024-09-27,60.2,26.69,89.62,3.08,25.99,1
2022-09-27,6.46,28.21,58.75,6.39,24.9,0
2024-10-04,23.13,30.73,85.16,5.02,23.59,0
2021-07-06,78.61,20.06,86.89,9.27,27.78,1
2020-11-27,73.54,28.58,94.44,9.58,26.91,1
2021-07-11,17.22,53.25,66.77,4.7,27.87,0
2021-07-06,78.61,20.06,86.89,9.27,27.78,1
2021-08-04,75.94,30.81,74.51,8.15,27.65,1
2026-06-17,2.73,48.06,92.46,3.35,25.02,1
2022-09-03,74.91,25.16,87.78,5.54,25.39,1
2024-08-12,21.21,16.95,71.72,5.58,24.54,0
2026-09-25,55.8,50.91,86.95,6.89,34.24,1
2021-11-03,47.33,26.69,83.92,5.53,25.9,0
2024-05-15,14.17,45.3,85.22,6.41,24.69,1
2025-02-19,27.79,35.21,70.76,5.32,19.87,0
2022-10-18,22.54,43.28,75.84,5.88,25.24,0
2020-01-01,35.91,29.47,63.43,5.07,20.08,0
2021-04-07,64.79,9.01,72.36,8.16,29.88,1
2021-08-04,75.94,30.81,74.51,8.15,27.65,1
2022-07-18,28.96,27.22,96.59,9.84,31.22,1
2026-03-20,61.55,27.18,76.3,8.69,34.89,1
2020-08-20,61.45,17.3,94.84,2.39,16.73,1
2026-06-21,54.84,60.0,90.14,9.16,32.64,1
2020-09-15,23.31,37.31,85.75,4.85,28.65,0
2026-08-03,56.03,38.79,90.43,4.37,27.56,0
2026-05-03,30.46,48.71,88.97,6.15,29.7,1
2025-01-26,70.18,50.58,53.44,6.36,20.47,1
2021-08-06,14.39,55.39,40.0,8.02,35.98,1
2021-12-03,10.05,48.08,90.43,6.11,18.96,1
2023-12-25,8.81,49.91,94.13,3.36,34.98,1
2020-10-28,42.67,19.49,70.26,3.55,26.58,0
2022-09-08,11.0,28.58,85.31,1.96,26.01,0
2025-11-24,62.86,37.15,72.84,9.16,25.5,1
2022-05-18,77.42,32.4,88.3,4.61,25.85,1
2026-09-14,40.62,33.21,77.72,5.22,30.85,0
2024-02-09,60.57,10.34,85.1,5.94,35.39,1
2026-03-04,3.25,30.58,66.57,0.39,28.71,0
2020-10-12,73.97,21.96,55.53,7.72,19.6,0
2026-09-25,55.8,50.91,86.95,6.89,34.24,1
2026-10-12,15.4,37.07,93.48,4.34,30.31,0
2024-08-25,5.65,15.74,100.0,9.54,30.67,1
2020-10-18,47.57,27.2,56.91,7.17,25.58,0
2022-10-01,19.48,43.16,89.11,3.52,28.34,0
2025-01-26,70.18,50.58,53.44,6.36,20.47,1
2026-06-09,23.27,13.73,76.57,3.22,31.68,0
2021-07-06,78.61,20.06,86.89,9.27,27.78,1
2025-05-27,52.11,17.9,85.73,5.88,25.64,0
2021-10-23,19.22,47.31,73.04,8.62,27.05,1
2022-08-28,80.16,8.06,91.53,8.1,33.71,1
2026-10-29,11.16,13.75,94.82,5.28,28.49,0
2025-03-28,82.68,28.72,93.42,4.23,21.44,1
2024-11-20,57.85,36.08,81.86,2.54,25.22,0
2020-02-19,32.57,48.21,95.6,6.16,29.38,1
2022-07-22,60.16,36.6,91.37,3.22,31.72,1
2026-08-20,11.3,41.71,79.16,0.0,28.47,0
2022-07-31,67.55,45.15,90.97,6.4,25.38,1
2024-12-27,63.76,57.8,93.69,2.59,21.85,1
2020-06-10,6.23,25.17,54.75,4.71,23.3,0
2024-05-24,75.48,30.35,86.46,7.83,25.99,1
2022-11-05,62.82,36.92,84.26,6.57,29.08,0
2022-09-03,74.91,25.16,87.78,5.54,25.39,1
2025-09-05,57.96,39.13,82.33,2.95,31.58,0
2021-12-03,10.05,48.08,90.43,6.11,18.96,1
2022-07-22,60.16,36.6,91.37,3.22,31.72,1
2022-11-01,48.86,37.47,84.96,4.67,32.53,0
2026-08-07,15.85,25.7,83.27,3.03,26.19,0
2025-01-17,70.15,28.12,75.82,1.81,27.21,0
2026-05-22,3.81,48.46,89.14,2.05,28.99,1
2020-11-27,73.54,28.58,94.44,9.58,26.91,1
2026-01-11,83.81,46.81,74.47,3.62,28.66,1
2022-09-21,25.85,37.53,56.88,0.73,26.46,0
2024-12-24,66.88,42.73,76.21,8.03,33.65,1
2020-11-27,73.54,28.58,94.44,9.58,26.91,1
2024-01-09,11.92,17.83,87.09,6.6,34.13,0
2024-08-05,28.87,26.01,77.05,5.48,19.91,0
2020-08-05,35.94,27.15,68.71,6.02,40.0,0
2021-12-30,111.02,22.61,98.18,5.7,21.1,1
2024-03-13,39.1,37.22,82.1,3.54,27.87,0
2024-05-05,20.8,27.93,74.88,4.18,39.91,0
2024-01-04,35.08,20.02,73.87,3.51,26.0,0
2020-10-04,37.91,14.04,44.55,2.14,23.65,0
2024-06-03,80.6,36.83,76.85,8.3,19.46,1
2024-04-25,71.56,21.05,81.13,6.79,30.75,0
2022-01-07,24.82,21.81,74.7,5.3,30.48,0
2025-02-10,64.94,38.09,95.46,3.92,29.22,1
2021-11-08,7.04,38.27,72.0,6.53,32.52,0
2024-03-09,69.51,40.26,96.48,4.04,22.74,1
2024-01-15,14.3,24.52,72.37,5.8,30.33,0
2022-02-18,94.37,21.48,92.23,6.66,24.04,1
2022-09-07,54.92,27.73,71.87,6.08,29.87,0
2025-06-11,101.4,46.92,57.99,5.41,30.08,1
2020-07-21,6.14,18.11,64.61,1.57,29.39,0
2025-01-26,70.18,50.58,53.44,6.36,20.47,1
2025-05-11,64.94,54.98,91.67,5.25,23.1,1
2022-04-24,68.33,19.04,100.0,6.03,27.45,1
2025-05-16,32.33,31.08,91.01,3.02,20.73,0
2025-04-01,21.0,21.02,73.53,5.61,29.22,0
2024-03-09,69.51,40.26,96.48,4.04,22.74,1
2020-09-14,2.53,26.94,64.44,4.46,30.97,0
2022-07-22,60.16,36.6,91.37,3.22,31.72,1
2025-01-24,57.18,39.07,80.67,6.31,28.08,0
2024-03-09,69.51,40.26,96.48,4.04,22.74,1
2025-08-18,4.8,45.94,88.76,5.21,24.94,1
2022-08-31,9.64,35.33,69.96,6.86,30.4,0
2026-03-16,12.75,28.0,94.53,6.9,28.02,0
2023-05-30,25.28,21.64,71.11,7.2,27.83,0
2020-10-08,13.03,25.81,65.28,3.85,37.16,0
2021-12-06,29.81,27.43,75.02,2.39,37.46,0
2024-06-27,10.76,28.46,68.13,6.14,35.46,0
2024-12-27,63.76,57.8,93.69,2.59,21.85,1
2022-10-04,29.36,55.01,94.85,2.16,31.54,1
2025-01-11,28.99,47.87,87.72,5.88,34.86,1
2025-03-28,82.68,28.72,93.42,4.23,21.44,1
2025-08-02,36.82,32.18,89.92,5.88,22.13,0
2026-05-22,3.81,48.46,89.14,2.05,28.99,1
2025-07-07,16.56,12.49,79.03,4.88,34.06,0
2024-02-15,69.14,15.73,87.66,3.63,28.47,1
2020-09-13,23.94,57.55,87.5,1.38,26.7,1
2021-11-12,27.44,30.62,66.22,3.17,31.23,0
2021-07-22,13.98,38.89,59.27,5.63,27.75,0
2022-04-24,68.33,19.04,100.0,6.03,27.45,1
2022-06-24,71.51,26.55,88.6,5.33,26.17,1
2025-05-01,71.68,36.16,65.87,8.28,24.55,1
2025-12-01,13.27,23.05,91.1,6.88,23.08,0
2023-12-27,40.3,45.9,94.84,6.69,23.69,1
2020-09-29,20.96,35.07,68.39,6.29,28.61,0
2025-05-11,64.94,54.98,91.67,5.25,23.1,1
2026-01-05,36.14,25.01,60.06,7.59,21.4,0
2025-04-10,67.88,14.93,72.18,10.24,23.43,1
2025-07-12,17.55,21.82,74.39,1.38,27.33,0
2022-09-05,21.87,19.49,76.02,3.65,23.38,0
2021-10-05,8.72,17.26,54.85,5.99,28.44,0
2024-06-12,11.43,22.27,80.63,1.78,34.43,0
2022-12-15,23.0,26.21,83.19,4.24,31.52,0
2026-05-15,43.85,30.22,53.39,3.75,23.83,0
2023-04-26,21.5,30.99,65.35,1.52,28.74,0
2020-08-14,11.33,24.65,82.19,3.31,19.3,0
2021-09-30,106.4,24.96,64.7,9.17,26.02,1
2021-05-23,53.2,51.85,70.69,4.46,30.19,0
2023-09-20,76.49,22.63,91.3,3.85,25.17,1
2025-06-25,10.36,35.79,74.88,1.77,33.33,0
2024-10-01,34.6,33.08,80.79,1.96,25.9,0
2026-07-01,10.37,30.55,71.07,1.72,21.26,0
2020-09-28,22.89,37.39,86.21,2.09,30.65,0
2021-09-30,106.4,24.96,64.7,9.17,26.02,1
2021-02-06,16.18,40.97,75.4,2.91,34.34,0
2022-06-10,10.04,18.21,79.68,4.22,22.32,0
2025-01-11,28.99,47.87,87.72,5.88,34.86,1
2023-02-01,61.69,21.94,71.14,8.14,30.38,1
2026-08-13,28.57,12.06,89.34,8.61,25.21,1
2024-04-02,15.68,33.2,68.82,7.77,22.96,0
2023-02-01,61.69,21.94,71.14,8.14,30.38,1
2024-03-09,69.51,40.26,96.48,4.04,22.74,1
2021-08-01,39.43,19.7,66.02,5.91,28.47,0
2023-07-18,34.51,18.85,93.08,1.54,33.99,0
2023-04-01,27.02,33.95,69.93,4.05,24.54,0
2024-08-25,5.65,15.74,100.0,9.54,30.67,1
2026-08-27,45.25,56.67,85.45,3.24,29.1,1
2020-02-15,69.19,24.16,86.8,0.0,18.75,1
2021-05-07,78.4,29.42,84.85,8.66,26.06,1
2022-04-21,58.29,45.89,82.25,8.7,20.89,1
2023-02-27,57.39,26.58,77.97,5.34,20.96,0
2024-08-31,43.22,28.16,77.93,5.25,34.48,0
2026-05-22,3.81,48.46,89.14,2.05,28.99,1
2021-11-27,6.75,59.36,91.37,6.68,31.27,1
2023-10-15,45.61,29.13,85.06,5.6,28.95,0
2022-03-28,14.39,46.75,89.65,2.94,27.82,1
2021-06-15,69.22,25.76,72.86,2.51,19.01,0
2025-11-24,62.86,37.15,72.84,9.16,25.5,1
2020-01-08,37.05,23.62,87.24,3.81,23.51,0
2024-08-19,75.89,41.99,71.9,3.67,32.15,0
2020-10-07,10.69,44.27,64.5,0.07,30.49,0
2024-12-27,63.76,57.8,93.69,2.59,21.85,1
2022-02-18,94.37,21.48,92.23,6.66,24.04,1
2022-08-29,24.63,45.99,95.78,4.76,21.23,1
2022-01-15,36.72,36.99,79.44,6.61,30.7,0
2022-05-18,77.42,32.4,88.3,4.61,25.85,1
2024-03-05,37.44,38.54,75.08,4.75,30.87,0
2023-10-12,86.84,46.71,68.73,4.65,36.1,1
2021-01-29,20.63,35.87,63.66,0.97,21.38,0
2024-10-31,79.8,34.36,72.24,9.26,27.06,1
2025-03-26,8.48,35.28,73.47,4.21,29.01,0
2026-05-31,65.02,34.09,59.94,8.65,22.74,1
2021-12-15,6.4,37.51,68.69,3.17,33.81,0
2022-03-22,30.88,37.71,71.38,2.36,29.02,0
2024-03-02,68.79,43.77,61.71,8.26,30.23,1
2022-12-03,27.87,12.57,100.0,5.56,30.49,0
2021-05-07,78.4,29.42,84.85,8.66,26.06,1
2026-10-11,34.06,27.66,64.75,4.6,30.74,0
2026-08-27,45.25,56.67,85.45,3.24,29.1,1
2025-09-29,38.16,33.74,80.71,3.29,27.78,0
2025-01-11,28.99,47.87,87.72,5.88,34.86,1
2024-02-15,69.14,15.73,87.66,3.63,28.47,1
2025-02-20,23.59,43.37,67.34,5.61,16.94,0
2021-10-23,19.22,47.31,73.04,8.62,27.05,1
2020-03-09,26.18,27.22,100.0,2.58,34.07,0
2021-04-09,30.54,28.85,68.97,5.94,21.79,0
2022-07-14,63.53,18.92,61.1,7.64,20.29,0
2023-01-10,48.37,32.98,93.33,1.91,26.78,0
2024-03-09,69.51,40.26,96.48,4.04,22.74,1
2021-03-12,54.51,23.44,96.11,8.27,27.93,1
2021-12-16,13.29,36.54,80.99,5.3,26.26,0
2020-02-10,44.27,44.52,91.06,9.2,29.37,1
2022-07-18,28.96,27.22,96.59,9.84,31.22,1
2025-08-13,25.77,12.07,58.16,3.08,30.7,0
2022-03-31,29.96,10.01,68.49,6.16,19.38,0
2024-12-24,66.88,42.73,76.21,8.03,33.65,1
2021-10-20,72.18,26.31,70.0,2.89,13.89,0
2025-01-15,9.25,25.73,61.34,6.69,31.14,0
2026-10-03,45.22,27.02,62.91,2.54,15.83,0
2024-12-15,46.25,31.39,89.2,11.68,26.1,1
2020-02-10,44.27,44.52,91.06,9.2,29.37,1
2024-09-23,72.71,7.95,87.69,6.7,21.98,1
2020-03-15,63.19,46.35,76.03,5.64,25.67,1
2021-04-07,64.79,9.01,72.36,8.16,29.88,1
2022-07-17,55.76,23.71,74.59,4.05,23.51,0
2026-04-16,35.49,24.03,78.62,6.35,26.1,0
2023-02-23,23.05,43.45,90.28,4.82,37.37,0
2021-02-02,38.33,25.51,71.73,3.1,23.46,0
2026-05-31,65.02,34.09,59.94,8.65,22.74,1
2021-03-12,54.51,23.44,96.11,8.27,27.93,1
2020-10-16,9.81,21.26,87.43,4.2,29.84,0
2021-10-23,19.22,47.31,73.04,8.62,27.05,1
2020-02-01,18.26,36.55,81.87,3.69,28.96,0
2022-03-28,14.39,46.75,89.65,2.94,27.82,1
2021-08-25,62.38,34.36,85.73,5.9,36.09,1
2021-05-06,68.54,33.98,81.7,8.96,25.84,1
2026-05-03,30.46,48.71,88.97,6.15,29.7,1
2024-12-20,27.69,28.35,72.13,4.61,27.4,0
2021-10-02,53.1,22.34,74.96,3.0,29.18,0
2026-06-21,54.84,60.0,90.14,9.16,32.64,1
2021-08-20,52.25,23.16,83.44,4.79,28.84,0
2022-11-19,15.19,40.23,86.38,9.91,25.76,1
2021-04-14,63.43,60.0,96.25,3.86,30.14,1
2025-03-27,74.31,11.0,89.15,5.45,29.2,1
2020-09-10,71.66,32.92,88.68,7.58,23.85,1
2020-12-24,70.28,22.28,71.84,5.13,24.6,0
2022-03-28,14.39,46.75,89.65,2.94,27.82,1
2026-01-08,72.13,27.77,68.73,8.15,25.03,1
2024-11-24,83.29,24.71,75.81,6.48,21.97,0
2024-05-23,204.15,48.69,90.15,8.81,28.71,1
2021-03-27,29.24,7.8,71.47,1.06,18.38,0
2025-06-30,10.77,38.2,78.95,7.01,23.17,0
2022-11-19,15.19,40.23,86.38,9.91,25.76,1
2026-05-31,65.02,34.09,59.94,8.65,22.74,1
2022-06-04,43.75,38.76,80.42,3.82,40.0,0
2023-02-21,28.94,30.2,86.21,3.56,32.92,0
2026-04-25,18.93,33.86,80.1,1.49,22.85,0
2024-06-06,21.42,30.64,52.97,3.04,27.57,0
2025-12-15,33.3,16.0,72.17,7.77,28.0,0
2026-03-17,61.35,43.99,65.05,4.12,28.62,0
2024-05-13,15.3,22.38,72.16,5.62,30.61,0
2022-10-16,2.19,34.69,67.93,5.85,30.11,0
2024-05-15,14.17,45.3,85.22,6.41,24.69,1
2021-07-07,27.56,31.36,81.67,1.94,25.35,0
2020-07-01,44.63,23.92,98.67,2.8,19.95,0
2020-08-20,61.45,17.3,94.84,2.39,16.73,1
2021-08-22,39.88,29.86,79.92,0.0,25.32,0
2026-01-30,23.33,28.2,58.24,1.16,31.38,0
2026-09-26,80.64,29.78,70.2,10.7,21.11,1
2026-07-09,17.88,21.09,88.56,4.25,33.24,0
2021-11-21,93.8,24.86,72.0,8.25,35.35,1
2026-10-31,11.33,30.33,96.72,6.54,33.65,0
2026-10-15,45.53,43.53,82.27,4.84,23.92,0
2026-05-03,30.46,48.71,88.97,6.15,29.7,1
2021-02-03,19.47,32.39,63.29,3.92,27.94,0
2022-06-15,34.44,28.22,71.82,2.78,29.36,0
2025-06-06,7.39,38.82,62.02,4.34,37.41,0
2021-01-21,6.45,17.28,97.89,5.44,35.4,0
2026-04-18,43.74,29.88,85.75,4.87,13.82,0
2026-08-13,28.57,12.06,89.34,8.61,25.21,1
2023-03-09,64.99,12.54,70.9,7.04,22.53,0
2021-09-30,106.4,24.96,64.7,9.17,26.02,1
2024-08-25,5.65,15.74,100.0,9.54,30.67,1
2023-11-01,20.81,41.81,57.21,2.32,25.42,0
2024-09-27,60.2,26.69,89.62,3.08,25.99,1
2025-03-27,74.31,11.0,89.15,5.45,29.2,1
2023-12-27,40.3,45.9,94.84,6.69,23.69,1
2020-09-16,32.79,23.49,85.47,8.01,20.09,1
2023-05-15,24.99,24.81,71.77,5.32,29.77,0
2021-03-12,54.51,23.44,96.11,8.27,27.93,1
2020-02-19,32.57,48.21,95.6,6.16,29.38,1
2024-02-01,31.64,32.49,72.66,5.74,25.03,0
2025-01-26,70.18,50.58,53.44,6.36,20.47,1
2024-06-03,80.6,36.83,76.85,8.3,19.46,1
2025-03-24,89.55,27.19,97.41,8.34,21.84,1
2022-07-08,50.72,47.68,83.06,2.91,21.86,0
2024-12-24,66.88,42.73,76.21,8.03,33.65,1
2022-09-17,60.09,17.6,96.21,2.08,24.79,1
2023-08-05,56.58,33.58,75.87,2.57,16.32,0
2024-05-24,75.48,30.35,86.46,7.83,25.99,1
2022-06-03,16.09,22.36,72.88,2.18,36.3,0
2020-09-16,32.79,23.49,85.47,8.01,20.09,1
2021-09-01,8.98,37.29,71.38,0.51,32.05,0
2020-07-30,12.16,37.01,65.03,5.06,25.73,0
2024-09-21,30.19,33.02,71.24,5.96,27.7,0
2025-10-22,6.33,32.01,79.17,6.1,28.78,0
2022-08-11,36.33,34.51,69.96,4.23,26.73,0
2021-10-25,4.76,29.59,69.03,3.56,28.53,0
2021-04-27,35.8,45.98,92.45,6.56,23.2,1
2025-09-12,44.57,32.03,79.21,3.39,15.76,0
2020-06-17,22.17,35.1,79.5,4.69,24.15,0
2022-03-28,14.39,46.75,89.65,2.94,27.82,1
2021-10-23,19.22,47.31,73.04,8.62,27.05,1
2021-04-27,35.8,45.98,92.45,6.56,23.2,1
2021-10-10,55.83,16.98,72.85,4.96,29.84,0
2022-11-27,70.49,45.4,69.79,4.67,35.95,1
2024-02-11,52.64,13.66,66.18,3.85,29.87,0
2021-07-26,37.81,40.29,73.71,7.57,33.32,0
2024-05-23,204.15,48.69,90.15,8.81,28.71,1
2020-03-15,63.19,46.35,76.03,5.64,25.67,1
2026-05-25,81.46,29.88,86.11,5.28,19.61,1
2022-08-28,80.16,8.06,91.53,8.1,33.71,1
2024-12-15,46.25,31.39,89.2,11.68,26.1,1
2026-07-25,24.09,16.78,75.23,4.63,37.41,0
2024-06-23,8.71,14.67,91.64,8.89,16.81,1
2025-05-17,111.99,20.93,83.92,6.6,19.35,0
2021-11-04,5.25,24.9,63.87,4.53,30.4,0
2024-02-28,11.54,45.33,86.79,3.05,32.9,1
2021-11-01,10.33,21.54,79.45,6.79,20.81,0
2024-03-02,68.79,43.77,61.71,8.26,30.23,1
2022-02-18,94.37,21.48,92.23,6.66,24.04,1
2026-01-15,25.56,36.15,86.77,2.97,30.12,0
2026-07-27,2.67,18.69,68.88,4.66,23.89,0
2024-03-02,68.79,43.77,61.71,8.26,30.23,1
2024-09-27,60.2,26.69,89.62,3.08,25.99,1
2025-05-11,64.94,54.98,91.67,5.25,23.1,1
2022-08-27,32.81,23.48,66.65,4.83,24.54,0
2021-07-25,15.49,30.68,77.55,3.14,29.82,0
2023-12-29,65.12,22.03,79.17,8.63,29.2,1
2024-09-23,72.71,7.95,87.69,6.7,21.98,1
2025-11-05,21.4,5.0,85.68,3.17,35.64,0
2025-06-12,5.9,31.44,67.65,5.69,30.11,0
2024-09-22,51.3,26.14,68.44,4.42,26.53,0
2023-12-02,117.84,50.54,90.9,6.62,24.79,1
2024-12-15,46.25,31.39,89.2,11.68,26.1,1
2026-01-16,19.3,35.1,61.88,4.16,31.15,0
2026-10-28,21.71,50.49,85.3,3.24,29.98,1
